SNDB_record_number,SNDB_study_number,notes,Latitude,Longitude,lat_lon_notes,elevation_m,MAT,MAP,ClimateTypes,biome_name,treatment,treatment_level,lyrtop_cm,lyrbot_cm,horizon,soil_type,ecosystem,wetland_type,plant_species,year_sampled,fraction_scheme,aggregate_size,gluN,murA,galN,manN,microbial_necromass_C,fungal_necromass_C,bacterial_necromass_C,bacterial_biomass_C,fungal_biomass_C,microbial_biomass_C,microbial_biomass_N,soc,soil_C,soil_N,pH,pH_method,clay,silt,sand
849,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,196,45,81,10,3211.33133,1186.33133,2025,,,,,,16,1.4,7.6,,7.15,52,40.85
850,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,337,49,116,11,4608.983004,2403.983004,2205,,,,,,16,1.4,7.6,,7.15,52,40.85
851,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,435,47,150,11,5426.657167,3311.657167,2115,,,,,,16,1.4,7.6,,7.15,52,40.85
852,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,393,47,152,11,5048.657167,2933.657167,2115,,,,,,16,1.4,7.6,,7.15,52,40.85
853,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,392,42,150,11,4878.842575,2988.842575,1890,,,,,,16,1.4,7.6,,7.15,52,40.85
854,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,294,54,109,11,4382.797596,1952.797596,2430,,,,,,16,1.4,7.6,,7.15,52,40.85
855,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,260,51,126,11,3980.308841,1685.308841,2295,,,,,,16,1.4,7.6,,7.15,52,40.85
856,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,187,39,112,11,2937.353819,1182.353819,1755,,,,,,16,1.4,7.6,,7.15,52,40.85
857,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,bulk soil,,364,57,159,11,5109.286351,2544.286351,2565,,,,,,16,1.4,7.6,,7.15,52,40.85
858,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,43,16,14,3,901.6066951,181.6066951,720,,,,,,16,1.4,7.6,,7.15,52,40.85
859,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,114,20,21,3,1669.258369,769.2583688,900,,,,,,16,1.4,7.6,,7.15,52,40.85
860,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,91,19,18,4,1430.09545,575.0954504,855,,,,,,16,1.4,7.6,,7.15,52,40.85
861,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,99,22,21,3,1598.584206,608.5842057,990,,,,,,16,1.4,7.6,,7.15,52,40.85
862,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,118,24,23,4,1833.910043,753.9100426,1080,,,,,,16,1.4,7.6,,7.15,52,40.85
863,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,79,18,17,3,1289.932532,479.9325319,810,,,,,,16,1.4,7.6,,7.15,52,40.85
864,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,93,22,18,3,1544.584206,554.5842057,990,,,,,,16,1.4,7.6,,7.15,52,40.85
865,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,81,21,17,3,1404.421287,459.4212873,945,,,,,,16,1.4,7.6,,7.15,52,40.85
866,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,101,22,21,3,1616.584206,626.5842057,990,,,,,,16,1.4,7.6,,7.15,52,40.85
867,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,84,18,18,3,1334.932532,524.9325319,810,,,,,,16,1.4,7.6,,7.15,52,40.85
868,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,90,17,18,3,1356.769614,591.7696135,765,,,,,,16,1.4,7.6,,7.15,52,40.85
869,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,106,18,20,3,1532.932532,722.9325319,810,,,,,,16,1.4,7.6,,7.15,52,40.85
870,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,122,20,23,4,1741.258369,841.2583688,900,,,,,,16,1.4,7.6,,7.15,52,40.85
871,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,64,18,16,3,1154.932532,344.9325319,810,,,,,,16,1.4,7.6,,7.15,52,40.85
872,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,86,21,18,3,1449.421287,504.4212873,945,,,,,,16,1.4,7.6,,7.15,52,40.85
873,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,77,19,18,3,1304.09545,449.0954504,855,,,,,,16,1.4,7.6,,7.15,52,40.85
874,100,,59.49,17.39,,8,6.2,524.43,snow,Temperate Broadleaf & Mixed Forests,,,0,20,,Eutric Cambisol,cropland,,,,aggregate,<0.020mm,92,18,21,3,1406.932532,596.9325319,810,,,,,,16,1.4,7.6,,7.15,52,40.85
875,99,,51.4,11.883,,,8.52,520.69,temperate,Temperate Broadleaf & Mixed Forests,fertilizer,NPK,,,,,cropland,,,,bulk soil,,203.02,18.48,,,2421.550733,1589.950733,831.6,,,,,,,,,,,,
876,99,,51.4,11.883,,,8.52,520.69,temperate,Temperate Broadleaf & Mixed Forests,fertilizer,NPK,,,,,cropland,,,,bulk soil,,475.47,28.43,,,5193.621771,3914.271771,1279.35,,,,,,,,,,,,
877,98,,42.03,116.28,,,2.42,408.42,snow,"Temperate Grasslands, Savannas & Shrublands",warming; precipitation,C,0,10,,,grassland,,,,bulk soil,,1142.67,73.2912,,,12641.28889,9343.184888,3298.104,,,534.36,,,21.15,,7.12,,0.36,,
878,98,,42.03,116.28,,,2.42,408.42,snow,"Temperate Grasslands, Savannas & Shrublands",warming; precipitation,P,0,10,,,grassland,,,,bulk soil,,1248.55,73.4701,,,13599.96283,10293.80833,3306.1545,,,595.72,,,21.95,,7,,,,
879,98,,42.03,116.28,,,2.42,408.42,snow,"Temperate Grasslands, Savannas & Shrublands",warming; precipitation,W,0,10,,,grassland,,,,bulk soil,,1033.79,70.1164,,,11559.25805,8404.020055,3155.238,,,448.56,,,19.81,,7,,,,
880,98,,42.03,116.28,,,2.42,408.42,snow,"Temperate Grasslands, Savannas & Shrublands",warming; precipitation,PW,0,10,,,grassland,,,,bulk soil,,1178.44,73.8234,,,12980.33599,9658.282993,3322.053,,,547.71,,,21.51,,7,,,,
881,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-0year,0,10,,,cropland,,,,bulk soil,,,,,,6614.48,,,,,,,10.7289,10.73,,5.8,,2.8,,
882,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-1year,0,10,,,cropland,,,,bulk soil,,,,,,6951.17,,,,,,,11.2472,11.25,,,,21,66,13
883,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-2year,0,10,,,cropland,,,,bulk soil,,,,,,7087.81,,,,,,,11.3558,11.36,,,,21,66,13
884,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-3year,0,10,,,cropland,,,,bulk soil,,,,,,7255.21,,,,,,,11.0544,11.05,,,,21,66,13
885,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-4year,0,10,,,cropland,,,,bulk soil,,,,,,7530.3,,,,,,,11.4782,11.48,,,,21,66,13
886,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-5year,0,10,,,cropland,,,,bulk soil,,,,,,7436.17,,,,,,,11.303,11.3,,,,21,66,13
887,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-6year,0,10,,,cropland,,,,bulk soil,,,,,,7511.32,,,,,,,11.4745,11.47,,,,21,66,13
888,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-7year,0,10,,,cropland,,,,bulk soil,,,,,,7786.41,,,,,,,11.3781,11.38,,,,21,66,13
889,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-8year,0,10,,,cropland,,,,bulk soil,,,,,,7784.58,,,,,,,11.455,11.46,,,,21,66,13
890,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-0year,0,10,,,cropland,,,,bulk soil,,,,,,6645.25,,,,,,,10.2874,10.29,,,,21,66,13
891,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-1year,0,10,,,cropland,,,,bulk soil,,,,,,6981.88,,,,,,,10.7743,10.77,,,,21,66,13
892,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-2year,0,10,,,cropland,,,,bulk soil,,,,,,7549.29,,,,,,,11.072,11.07,,,,21,66,13
893,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-3year,0,10,,,cropland,,,,bulk soil,,,,,,8070.66,,,,,,,11.1017,11.1,,,,21,66,13
894,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-4year,0,10,,,cropland,,,,bulk soil,,,,,,8714.88,,,,,,,11.9984,12,,,,21,66,13
895,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-5year,0,10,,,cropland,,,,bulk soil,,,,,,8436.12,,,,,,,12.107,12.11,,,,21,66,13
896,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-6year,0,10,,,cropland,,,,bulk soil,,,,,,8665.18,,,,,,,12.1209,12.12,,,,21,66,13
897,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-7year,0,10,,,cropland,,,,bulk soil,,,,,,9155.61,,,,,,,12.0875,12.09,,,,21,66,13
898,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-8year,0,10,,,cropland,,,,bulk soil,,,,,,9538.45,,,,,,,12.5902,12.59,,,,21,66,13
899,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-0year,10,20,,,cropland,,,,bulk soil,,,,,,6238.03,,,,,,,10.2053,10.21,,,,21,66,13
900,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-1year,10,20,,,cropland,,,,bulk soil,,,,,,6456.31,,,,,,,10.2842,10.28,,,,21,66,13
901,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-2year,10,20,,,cropland,,,,bulk soil,,,,,,6674.64,,,,,,,10.3,10.3,,,,21,66,13
902,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-3year,10,20,,,cropland,,,,bulk soil,,,,,,6877.52,,,,,,,10.3158,10.32,,,,21,66,13
903,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-4year,10,20,,,cropland,,,,bulk soil,,,,,,6801.98,,,,,,,10.2684,10.27,,,,21,66,13
904,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-5year,10,20,,,cropland,,,,bulk soil,,,,,,6819.28,,,,,,,10.2368,10.24,,,,21,66,13
905,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-6year,10,20,,,cropland,,,,bulk soil,,,,,,6697.41,,,,,,,10.2526,10.25,,,,21,66,13
906,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-7year,10,20,,,cropland,,,,bulk soil,,,,,,6884.82,,,,,,,10.2211,10.22,,,,21,66,13
907,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,CT-8year,10,20,,,cropland,,,,bulk soil,,,,,,6855.67,,,,,,,10.2368,10.24,,,,21,66,13
908,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-0year,10,20,,,cropland,,,,bulk soil,,,,,,6268.96,,,,,,,10.1263,10.13,,,,21,66,13
909,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-1year,10,20,,,cropland,,,,bulk soil,,,,,,6409.92,,,,,,,10.3158,10.32,,,,21,66,13
910,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-2year,10,20,,,cropland,,,,bulk soil,,,,,,6767.43,,,,,,,10.3474,10.35,,,,21,66,13
911,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-3year,10,20,,,cropland,,,,bulk soil,,,,,,7016.69,,,,,,,10.3474,10.35,,,,21,66,13
912,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-4year,10,20,,,cropland,,,,bulk soil,,,,,,6956.67,,,,,,,10.2842,10.28,,,,21,66,13
913,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-5year,10,20,,,cropland,,,,bulk soil,,,,,,6881.08,,,,,,,10.3158,10.32,,,,21,66,13
914,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-6year,10,20,,,cropland,,,,bulk soil,,,,,,6805.66,,,,,,,10.3474,10.35,,,,21,66,13
915,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-7year,10,20,,,cropland,,,,bulk soil,,,,,,6900.22,,,,,,,10.5053,10.51,,,,21,66,13
916,97,,41.53,122.38,,,8.55,653.51,snow,Temperate Broadleaf & Mixed Forests,manure,Straw mulch-8year,10,20,,,cropland,,,,bulk soil,,,,,,6886.6,,,,,,,10.3632,10.36,,,,21,66,13
917,96,,39.96,115.43,,1400,7.21,545.44,snow,Temperate Broadleaf & Mixed Forests,species,Betula platyphylla,0,10,,Alfisol,forest,,,,bulk soil,,2874.56,114.443,,,29551.86088,24401.92588,5149.935,,,,,,67.2,5.18,7.64,,31,30,39
918,96,,39.96,115.43,,1400,7.21,545.44,snow,Temperate Broadleaf & Mixed Forests,species,Betula platyphylla,0,10,,Alfisol,forest,,,,bulk soil,,3607.92,202.4,,,38981.05469,29873.05469,9108,,,,,,77.8,6.5,7.08,,5,46,49
919,96,,39.96,115.43,,1250,7.21,545.44,snow,Temperate Broadleaf & Mixed Forests,species,Quercus wutaishanica,0,10,,Alfisol,forest,,,,bulk soil,,1971.02,84.3384,,,20451.74908,16656.52108,3795.228,,,,,,42.1,2.98,6.8,,5,46,49
920,96,,39.96,115.43,,1250,7.21,545.44,snow,Temperate Broadleaf & Mixed Forests,species,Quercus wutaishanica,0,10,,Alfisol,forest,,,,bulk soil,,2142.91,92.7028,,,22267.7826,18096.1566,4171.626,,,,,,37.8,3.32,6.53,,6,42,52
921,95,,26.25,105.24,,1420,15.53,1253.71,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,0,10,,Mollic Inceptisols,cropland,,,,bulk soil,,266.96,48.44,,,3960.611769,1780.811769,2179.8,,,,,,24.7,2.5,,,,,
922,95,,26.25,105.24,,1420,15.53,1253.71,temperate,Tropical & Subtropical Moist Broadleaf Forests,,,10,30,,Mollic Inceptisols,cropland,,,,bulk soil,,160.55,30.33,,,2420.451316,1055.601316,1364.85,,,,,,21,2.1,6.8,,,,
923,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,676.168,574.401,101.767,,,,,,,,,,,,
924,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,992.662,814.57,178.092,,,,,,,,,,,,
925,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,433.817,374.453,59.364,,,,,,,,,,,,
926,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1591.274,1464.066,127.208,,,,,,,,,,,,
927,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1930.211,1788.868,141.343,,,,,,,,,,,,
928,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1736.583,1631.989,104.594,,,,,,,,,,,,
929,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,2016.034,1857.73,158.304,,,,,,,,,,,,
930,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,2811.43,2463.727,347.703,,,,,,,,,,,,
931,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,2227.917,2066.786,161.131,,,,,,,,,,,,
932,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1509.058,1356.408,152.65,,,,,,,,,,,,
933,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1576.014,1369.654,206.36,,,,,,,,,,,,
934,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1464.696,1340.314,124.382,,,,,,,,,,,,
935,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1552.449,1439.375,113.074,,,,,,,,,,,,
936,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1517.456,1410.036,107.42,,,,,,,,,,,,
937,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1090.262,943.266,146.996,,,,,,,,,,,,
938,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,1924.338,1737.766,186.572,,,,,,,,,,,,
939,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,2682.191,2416.467,265.724,,,,,,,,,,,,
940,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,2592.863,2245.16,347.703,,,,,,,,,,,,
941,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3036.926,2598.763,438.163,,,,,,,,,,,,
942,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3213.092,2540.3,672.792,,,,,,,,,,,,
943,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3490.742,2882.968,607.774,,,,,,,,,,,,
944,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3591.507,3096.807,494.7,,,,,,,,,,,,
945,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3595.034,3281.253,313.781,,,,,,,,,,,,
946,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3777.003,3491.491,285.512,,,,,,,,,,,,
947,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,4046.74,3860.168,186.572,,,,,,,,,,,,
948,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3857.938,3660.058,197.88,,,,,,,,,,,,
949,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3289.178,3065.856,223.322,,,,,,,,,,,,
950,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,3905.779,3699.419,206.36,,,,,,,,,,,,
951,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,4106.194,3908.314,197.88,,,,,,,,,,,,
952,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,4538.756,4224.975,313.781,,,,,,,,,,,,
953,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,5139.158,4723.61,415.548,,,,,,,,,,,,
954,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,5636.278,5172.674,463.604,,,,,,,,,,,,
955,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,6143.1,5696.457,446.643,,,,,,,,,,,,
956,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,6013.622,5595.247,418.375,,,,,,,,,,,,
957,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,6547.442,5976.417,571.025,,,,,,,,,,,,
958,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,6824.736,6216.962,607.774,,,,,,,,,,,,
959,94,,30,117,"21°N–40°N, range given in text. Longitude guessed based on map given in supplemental data.",,17.22,1637.48,temperate,Temperate Broadleaf & Mixed Forests,,,0,5,,,wetland,,,,bulk soil,,,,,,6967.927,6300.789,667.138,,,,,,,,,,,,
