"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"692","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"149","22",,,"2048.58420570792","1058.58420570792","990",,,"104","7.4",,"4.50","0.38","9.91",,"55.1","31.7","13.2"
"693","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"111","9",,,"1288.46626597142","883.466265971421","405",,,"97","12.1",,"4.30","0.41","8.69",,"38.9","45.7","15.4"
"694","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"96","12",,,"1249.95502129523","709.955021295227","540",,,"81","10.1",,"2.60","0.37","8.45",,"82.4","11.2","6.4"
"695","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"174","30",,,"2530.88755323807","1180.88755323807","1350",,,"227","17.2",,"6.80","0.71","8.87",,"66.4","25.2","8.4"
"696","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"147","19",,,"1934.09545038411","1079.09545038411","855",,,"107","14.5",,"6.60","0.58","8.93",,"44.2","37.7","18.1"
"697","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"82","10",,,"1059.62918441269","609.62918441269","450",,,"104","10.5",,"4.60","0.44","9.1",,"28.4","57.1","14.5"
"698","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"93","11",,,"1190.79210285396","695.792102853958","495",,,"124","13.3",,"3.70","0.4","9.21",,"30.1","54.3","15.6"
"699","107",,"32.09","74.11",,"219","23.83","661.94","temperate","Deserts & Xeric Shrublands",,,"0","10",,"Solonetz","cropland",,,,"bulk soil",,"162","22",,,"2165.58420570792","1175.58420570792","990",,,"116","18.5",,"5.40","0.55","9.33",,"25.7","62.2","12.2"
"700","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Cambisol","grassland",,,,"bulk soil",,"485","27",,,"5233.39879791426","4018.39879791426","1215",,,"234","44.7",,"11.80","0.95","8.24",,"25.2","64.7","10.1"
"701","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Luvisol","grassland",,,,"bulk soil",,"1236","128",,,"15240.8535604824","9480.85356048243","5760",,,"424","69.2",,"18.20","1.59","4.78",,"63.8","26.8","9.4"
"702","107",,"50.53","10",,"581","8.41","684.45","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"878","62",,,"9896.10094335868","7106.10094335868","2790",,,"1594","211.9",,"45.40","3.58","5.98",,"7.6","68.7","23.7"
"703","107",,"51.2","9.51",,"278","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Andosol","grassland",,,,"bulk soil",,"2274","138",,,"24904.4827448951","18694.4827448951","6210",,,"899","167.1",,"54.80","4.56","5.22",,"54","23.6","22.4"
"704","107",,"51.2","9.51",,"278","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Luvisol","grassland",,,,"bulk soil",,"1556","106",,,"17413.2693547745","12643.2693547745","4770",,,"909","149.2",,"31.30","2.71","4.89",,"20.2","61.3","18.5"
"705","107",,"50.51","11.44",,"600","7.29","590.43","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"1082","57",,,"11571.2863511523","9006.28635115233","2565",,,"336","50.1",,"34.90","2.68","5.51",,"5.9","76.7","17.4"
"706","107",,"50.51","11.44",,"600","7.29","590.43","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"1351","68",,,"14346.0784540063","11286.0784540063","3060",,,"419","59.7",,"45.40","3.64","7.77",,"10.1","69.5","20.4"
"707","107",,"50.51","11.44",,"600","7.29","590.43","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"1078","56",,,"11503.1234327111","8983.12343271106","2520",,,"397","58.7",,"35.50","3.16","7.49",,"10.1","69.5","20.4"
"708","107",,"50.51","11.44",,"600","7.29","590.43","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"1137","62",,,"12227.1009433587","9437.10094335868","2790",,,"413","63.5",,"38.40","3.39","7.53",,"10.1","69.5","20.4"
"709","107",,"50.51","11.44",,"600","7.29","590.43","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"1153","63",,,"12403.2638617999","9568.26386179994","2835",,,"2562","419.1",,"33.60","2.99","7.58",,"10.1","69.5","20.4"
"710","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"5774","339",,,"62869.2293515902","47614.2293515902","15255",,,"2180","411.1",,"106.80","9.71","7.61",,"16.4","68.2","15.4"
"711","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"5564","433",,,"64002.5436850695","44517.5436850695","19485",,,"4496","560.6",,"92.60","8.67","4.41",,"10.1","56.4","33.5"
"712","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"6199","435",,,"69781.869521952","50206.869521952","19575",,,"1617","199.6",,"121.70","11.05","4.89",,"11.1","63","25.9"
"713","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"3050","241",,,"35201.2633443458","24356.2633443458","10845",,,"887",,,"55.90","5.11","4.79",,"10.8","52.6","36.6"
"714","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"883","84",,,"10648.6851490666","6868.68514906659","3780",,,"1631","196.9",,"14.10","1.43","5.45",,"17","51.1","31.9"
"715","107",,"53.3","8.28",,"13","9.12","713.27","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Fluvisol","grassland",,,,"bulk soil",,"781","70",,,"9280.40429088883","6130.40429088883","3150",,,"918","168.1",,"11.30","1.31",,,"38.2","32.8","29"
"716","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Phaeozem","grassland",,,,"bulk soil",,"1232","75",,,"13500.2188830952","10125.2188830952","3375",,,"1327","257.8",,"31.40","2.86",,,"25.1","20.7","54.2"
"717","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Chernozem","grassland",,,,"bulk soil",,"1988","131",,,"22105.3423158062","16210.3423158062","5895",,,"464","94.5",,"63.30","5.59","7.48",,"14.1","67.1","18.7"
"718","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Luvisol","grassland",,,,"bulk soil",,"983","76",,,"11291.3818015364","7871.38180153644","3420",,,"1245","230.7",,"21.20","1.94","7.9",,"4.2","85.3","10.5"
"719","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Cambisol","grassland",,,,"bulk soil",,"2394","211",,,"28332.3757911077","18837.3757911077","9495",,,"2562","419.1",,"52.40","4.65","7.93",,"7.7","71.6","20.7"
"720","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"1350","75",,,"14562.2188830952","11187.2188830952","3375",,,"515","76.2",,"58.00","2.37","7.51",,"5.9","62.7","31.4"
"721","107",,"51.3","9.46",,"470","8.27","715.06","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"705","33",,,"7406.37630856188","5921.37630856188","1485",,,"215","39.8",,"27.00","1.1","3.88",,"55.3","38.7","6"
"722","107",,"51.3","9.46",,"470","8.27","715.06","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"840","34",,,"8653.53922700314","7123.53922700314","1530",,,"405","76.1",,"48.30","1.89","4.02",,"74.9","17.4","7.7"
"723","107",,"51.3","9.46",,"470","8.27","715.06","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Andosol","forest",,,,"bulk soil",,"910","50",,,"9798.14592206345","7548.14592206345","2250",,,"611","106.3",,"59.90","4.25","3.92",,"60","28","12"
"724","107",,"51.3","9.46",,"470","8.27","715.06","temperate","Temperate Broadleaf & Mixed Forests",,"Spruce","0","10",,"Podzol","forest",,,,"bulk soil",,"1480","28",,,"14220.5617163555","12960.5617163555","1260",,,"456","74.1",,"41.60","1.78","3.93",,"7.5","77.3","15.2"
"725","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Spruce","0","10",,"Podzol","forest",,,,"bulk soil",,"1469","25",,,"14025.0729610317","12900.0729610317","1125",,,"187","27",,"35.30","0.95","3.9",,"83.9","11.8","4.4"
"726","107",,"51.2","9.51",,"278","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Spruce","0","10",,"Andosol","forest",,,,"bulk soil",,"1895","121",,,"20946.7131313935","15501.7131313935","5445",,,"957","101.5",,"128.30","5.19","3.79",,"90.6","5.4","4"
"727","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"581","24",,,"6000.91004259046","4920.91004259046","1080",,,"208","39.7",,"19.80","0.98","3.51",,"4.4","78.5","17.1"
"728","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"2471","136",,,"26613.1569080126","20493.1569080126","6120",,,"1327","259.6",,"90.80","5.29","4.74",,"15.4","69.8","14.9"
"729","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Leptosol","forest",,,,"bulk soil",,"2184","146",,,"24351.7860924253","17781.7860924253","6570",,,"2333","447.3",,"145.90","13.93","7.72",,"7","79.5","13.5"
"730","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Spruce","0","10",,"Cambisol","forest",,,,"bulk soil",,"1528","58",,,"15617.4492695936","13007.4492695936","2610",,,"486","69.2",,"46.40","2.49","7.12",,"5.8","74.3","19.9"
"731","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Beech","0","10",,"Cambisol","forest",,,,"bulk soil",,"1204","34",,,"11929.5392270031","10399.5392270031","1530",,,"246","37.5",,"27.00","1.66","5.9",,"48.6","36.8","14.6"
"732","107",,"51.32","9.56",,"470","7.08","684.49","temperate","Temperate Broadleaf & Mixed Forests",,"Spruce","0","10",,"Podzol","forest",,,,"bulk soil",,"1134","44",,,"11621.1684114158","9641.16841141583","1980",,,"384","60.8",,"51.90","2.48","6.54",,"12.8","76.3","10.9"
"733","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"504","47",,,"6047.65716673964","3932.65716673964","2115",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"734","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"552","52",,,"6640.47175894599","4300.47175894599","2340",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"735","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"565","53",,,"6789.63467738725","4404.63467738725","2385",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"736","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"578","55",,,"6970.96051426979","4495.96051426979","2475",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"737","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"611","53",,,"7203.63467738725","4818.63467738725","2385",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"738","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"594","55",,,"7114.96051426979","4639.96051426979","2475",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"739","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"614","52",,,"7198.47175894599","4858.47175894599","2340",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"740","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"637","54",,,"7469.79759582852","5039.79759582852","2430",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"741","106",,"41.31","123.24",,"55","8.18","795.71","snow","Temperate Broadleaf & Mixed Forests","cover crop",,"0","10",,,"cropland",,,,"bulk soil",,"645","51",,,"7445.30884050472","5150.30884050472","2295",,,,,,"10.5",,"5.38",,"20.67","66.37","13"
"742","105",,"47.03","12.57",,"1300","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","forest",,,,"aggregate",">1mm","4110","395","2580",,"49694.3527843012","31919.3527843012","17775",,,"2554","386",,"136",,"4.6",,"8.5","40.5","52.5"
"743","105",,"47.03","12.57",,"1300","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","forest",,,,"aggregate","0.250-1mm","3770","395","2423",,"46634.3527843012","28859.3527843012","17775",,,"2357","363",,"114",,"4.6",,"8.5","40.5","52.5"
"744","105",,"47.03","12.57",,"1300","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","forest",,,,"aggregate","<0.250mm","3150","348","2046",,"39542.6956175616","23882.6956175616","15660",,,"1990","319",,"103",,"4.7",,"8.5","40.5","52.5"
"745","105",,"47.03","12.57",,"2100","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","grassland",,,,"bulk soil",,"5190","754","3368",,"70960.8405047168","37030.8405047168","33930",,,"3785","622",,"162",,"4.8",,"8.5","40.5","52.5"
"746","105",,"47.03","12.57",,"1600","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","forest",,,,"bulk soil",,"3300","162","2107",,"34910.3927874856","27620.3927874856","7290",,,"1410","191",,"97",,"4.3",,"8.5","40.5","52.5"
"747","105",,"47.03","12.57",,"1300","2.24","1292.03","polar","Temperate Conifer Forests",,,"0","15",,"Haplic Podzols","forest",,,,"bulk soil",,"3110","222","1607",,"35130.1678939617","25140.1678939617","9990",,,"1861","255",,"93",,"4.5",,"8.5","40.5","52.5"
"748","104",,"25.55","107.85",,,"16.47","1385.8","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"cropland",,,,"bulk soil",,"682.253","38.3878",,,"7374.94068053974","5647.48968053974","1727.451",,,"529.42","37.72",,"14.14","1.7",,,,,
"749","104",,"25.55","107.85",,,"16.47","1385.8","temperate","Tropical & Subtropical Moist Broadleaf Forests","cropping","Sugarcane","0","10",,,"cropland",,,,"bulk soil",,"831.801","57.6796",,,"9341.35327052502","6745.77127052502","2595.582",,,"549.08","33.36",,"17.56","1.9","7.03",,,,
"750","104",,"25.55","107.85",,,"16.47","1385.8","temperate","Tropical & Subtropical Moist Broadleaf Forests","cropping","Mulberry","0","10",,,"forest",,,,"bulk soil",,"655.958","46.1438",,,"7387.74127597023","5311.27027597023","2076.471",,,"454.5","37.27",,"16.47","2.01","5.99",,,,
"751","104",,"25.55","107.85",,,"16.47","1385.8","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"grassland",,,,"bulk soil",,"1158.03","61.3877",,,"12396.6775883971","9634.23108839709","2762.4465",,,"1041","91.14",,"29.42","2.58","6.13",,,,
"752","104",,"25.55","107.85",,,"16.47","1385.8","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,,"forest",,,,"bulk soil",,"2087.26","120.361",,,"22656.5010265096","17240.2560265096","5416.245",,,"2405.75","175.4",,"61.52","3.84","7.15",,,,
"753","103",,"18.39","108.61",,"900",,,"equatorial",,"fertilizer","Control","0","10",,,"forest",,,,"bulk soil",,"1473.08","79.27",,,"15807.2745448394","12240.1245448394","3567.15",,,,,,"25.87","2.07","4.49",,"16.66",,
"754","103",,"18.39","108.61",,"900",,,"equatorial",,"fertilizer","N","0","10",,,"forest",,,,"bulk soil",,"1298.15","79.18",,,"14230.0098821797","10666.9098821797","3563.1",,,,,,"26.96","2.19","4.41",,,,
"755","103",,"18.39","108.61",,"900",,,"equatorial",,"fertilizer","P","0","10",,,"forest",,,,"bulk soil",,"1318.18","83.88",,,"14561.4455988536","10786.8455988536","3774.6",,,,,,"23.85","2.02","4.33",,,,
"756","103",,"18.39","108.61",,"900",,,"equatorial",,"fertilizer","NP","0","10",,,"forest",,,,"bulk soil",,"1365.93","82.33",,,"14941.3430752697","11236.4930752697","3704.85",,,,,,"23.62","1.87","4.4",,,,
"757","103",,"18.72","108.88",,"870","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1328.24","62.9787",,,"13979.7387916371","11145.6972916371","2834.0415",,,,,,"21.50","1.7","4.81",,"44.1","41.1","14.8"
"758","103",,"18.72","108.88",,"870","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1328.24","62.9787",,,"13979.7387916371","11145.6972916371","2834.0415",,,,,,"23.10","1.9","4.5",,"9",,
"759","103",,"18.72","108.88",,"870","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1374.05","61.2766",,,"14337.2842881583","11579.8372881583","2757.447",,,,,,"25.20","2","4.7",,"9",,
"760","103",,"18.73","108.87",,"880","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1465.65","80",,,"15763.8834753015","12163.8834753015","3600",,,,,,"25.90","2.1","4.5",,"9",,
"761","103",,"18.73","108.87",,"880","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1282.44","80",,,"14114.9934753015","10514.9934753015","3600",,,,,,"27.00","2.2","4.4",,"16.7",,
"762","103",,"18.73","108.87",,"880","24.17","1070.89","equatorial","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Inceptisols","forest",,,,"bulk soil",,"1557.25","91.9149",,,"16971.5014322374","12835.3309322374","4136.1705",,,,,,"30.40","2.3","4.3",,"16.7",,
"763","103",,"27.65","117.95",,"700","10.2","1991","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Ultisols","forest",,,,"bulk soil",,"1419.85","103.83",,,"16118.125821757","11445.775821757","4672.35",,,,,,"32.50","2.2","4.2",,"16.7",,
"764","103",,"27.65","117.95",,"700","10.2","1991","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Ultisols","forest",,,,"bulk soil",,"1374.05","107.234",,,"15815.408396131","10989.878396131","4825.53",,,,,,"29.80","2.2","5.3",,"11.2",,
"765","103",,"27.65","117.95",,"700","10.2","1991","temperate","Tropical & Subtropical Moist Broadleaf Forests",,,"0","10",,"Ultisols","forest",,,,"bulk soil",,"1328.24","112.34",,,"15567.3422576922","10512.0422576922","5055.3",,,,,,"27.30","2","4.9",,"11.2",,
"766","103",,"30.02","117.35",,"375","16.81","1494.56","temperate","Temperate Broadleaf & Mixed Forests",,,"0","10",,"Alfisols","forest",,,,"bulk soil",,"1511.45","122.553",,,"17544.7121437328","12029.8271437328","5514.885",,,,,,"45.10","3.2","4.9",,"11.2",,
