"SNDB_record_number","SNDB_study_number","notes","Latitude","Longitude","lat_lon_notes","elevation_m","MAT","MAP","ClimateTypes","biome_name","treatment","treatment_level","lyrtop_cm","lyrbot_cm","horizon","soil_type","ecosystem","wetland_type","plant_species","year_sampled","fraction_scheme","aggregate_size","gluN","murA","galN","manN","microbial_necromass_C","fungal_necromass_C","bacterial_necromass_C","bacterial_biomass_C","fungal_biomass_C","microbial_biomass_C","microbial_biomass_N","soc","soil_C","soil_N","pH","pH_method","clay","silt","sand"
"1709","113",NA,50.51,11.44,NA,"600",7.29,590.43,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,1137,62,NA,NA,12227.1009433587,9437.10094335868,2790,NA,NA,"413","63.5",NA,"38.40","3.39","7.53",NA,"10.1","69.5","20.4"
"1710","113",NA,50.51,11.44,NA,"600",7.29,590.43,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,1153,63,NA,NA,12403.2638617999,9568.26386179994,2835,NA,NA,"2562","419.1",NA,"33.60","2.99","7.58",NA,"10.1","69.5","20.4"
"1711","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,5774,339,NA,NA,62869.2293515902,47614.2293515902,15255,NA,NA,"2180","411.1",NA,"106.80","9.71","7.61",NA,"16.4","68.2","15.4"
"1712","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,5564,433,NA,NA,64002.5436850695,44517.5436850695,19485,NA,NA,"4496","560.6",NA,"92.60","8.67","4.41",NA,"10.1","56.4","33.5"
"1713","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,6199,435,NA,NA,69781.869521952,50206.869521952,19575,NA,NA,"1617","199.6",NA,"121.70","11.05","4.89",NA,"11.1","63","25.9"
"1714","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,3050,241,NA,NA,35201.2633443458,24356.2633443458,10845,NA,NA,"887",NA,NA,"55.90","5.11","4.79",NA,"10.8","52.6","36.6"
"1715","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,883,84,NA,NA,10648.6851490666,6868.68514906659,3780,NA,NA,"1631","196.9",NA,"14.10","1.43","5.45",NA,"17","51.1","31.9"
"1716","113",NA,53.3,8.28,NA,"13",9.12,713.27,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Fluvisol","grassland",NA,NA,NA,"bulk soil",NA,781,70,NA,NA,9280.40429088883,6130.40429088883,3150,NA,NA,"918","168.1",NA,"11.30","1.31",NA,NA,"38.2","32.8","29"
"1717","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Phaeozem","grassland",NA,NA,NA,"bulk soil",NA,1232,75,NA,NA,13500.2188830952,10125.2188830952,3375,NA,NA,"1327","257.8",NA,"31.40","2.86",NA,NA,"25.1","20.7","54.2"
"1718","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Chernozem","grassland",NA,NA,NA,"bulk soil",NA,1988,131,NA,NA,22105.3423158062,16210.3423158062,5895,NA,NA,"464","94.5",NA,"63.30","5.59","7.48",NA,"14.1","67.1","18.7"
"1719","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Luvisol","grassland",NA,NA,NA,"bulk soil",NA,983,76,NA,NA,11291.3818015364,7871.38180153644,3420,NA,NA,"1245","230.7",NA,"21.20","1.94","7.9",NA,"4.2","85.3","10.5"
"1720","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Different sample sites",NA,"0","10",NA,"Cambisol","grassland",NA,NA,NA,"bulk soil",NA,2394,211,NA,NA,28332.3757911077,18837.3757911077,9495,NA,NA,"2562","419.1",NA,"52.40","4.65","7.93",NA,"7.7","71.6","20.7"
"1721","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,1350,75,NA,NA,14562.2188830952,11187.2188830952,3375,NA,NA,"515","76.2",NA,"58.00","2.37","7.51",NA,"5.9","62.7","31.4"
"1722","113",NA,51.3,9.46,NA,"470",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,705,33,NA,NA,7406.37630856188,5921.37630856188,1485,NA,NA,"215","39.8",NA,"27.00","1.1","3.88",NA,"55.3","38.7","6"
"1723","113",NA,51.3,9.46,NA,"470",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,840,34,NA,NA,8653.53922700314,7123.53922700314,1530,NA,NA,"405","76.1",NA,"48.30","1.89","4.02",NA,"74.9","17.4","7.7"
"1724","113",NA,51.3,9.46,NA,"470",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Andosol","forest",NA,NA,NA,"bulk soil",NA,910,50,NA,NA,9798.14592206345,7548.14592206345,2250,NA,NA,"611","106.3",NA,"59.90","4.25","3.92",NA,"60","28","12"
"1725","113",NA,51.3,9.46,NA,"470",8.27,715.06,"temperate","Temperate Broadleaf & Mixed Forests","Spruce",NA,"0","10",NA,"Podzol","forest",NA,NA,NA,"bulk soil",NA,1480,28,NA,NA,14220.5617163555,12960.5617163555,1260,NA,NA,"456","74.1",NA,"41.60","1.78","3.93",NA,"7.5","77.3","15.2"
"1726","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Spruce",NA,"0","10",NA,"Podzol","forest",NA,NA,NA,"bulk soil",NA,1469,25,NA,NA,14025.0729610317,12900.0729610317,1125,NA,NA,"187","27",NA,"35.30","0.95","3.9",NA,"83.9","11.8","4.4"
"1727","113",NA,51.2,9.51,NA,"278",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Spruce",NA,"0","10",NA,"Andosol","forest",NA,NA,NA,"bulk soil",NA,1895,121,NA,NA,20946.7131313935,15501.7131313935,5445,NA,NA,"957","101.5",NA,"128.30","5.19","3.79",NA,"90.6","5.4","4"
"1728","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,581,24,NA,NA,6000.91004259046,4920.91004259046,1080,NA,NA,"208","39.7",NA,"19.80","0.98","3.51",NA,"4.4","78.5","17.1"
"1729","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,2471,136,NA,NA,26613.1569080126,20493.1569080126,6120,NA,NA,"1327","259.6",NA,"90.80","5.29","4.74",NA,"15.4","69.8","14.9"
"1730","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Leptosol","forest",NA,NA,NA,"bulk soil",NA,2184,146,NA,NA,24351.7860924253,17781.7860924253,6570,NA,NA,"2333","447.3",NA,"145.90","13.93","7.72",NA,"7","79.5","13.5"
"1731","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Spruce",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,1528,58,NA,NA,15617.4492695936,13007.4492695936,2610,NA,NA,"486","69.2",NA,"46.40","2.49","7.12",NA,"5.8","74.3","19.9"
"1732","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Beech",NA,"0","10",NA,"Cambisol","forest",NA,NA,NA,"bulk soil",NA,1204,34,NA,NA,11929.5392270031,10399.5392270031,1530,NA,NA,"246","37.5",NA,"27.00","1.66","5.9",NA,"48.6","36.8","14.6"
"1733","113",NA,51.32,9.56,NA,"470",7.08,684.49,"temperate","Temperate Broadleaf & Mixed Forests","Spruce",NA,"0","10",NA,"Podzol","forest",NA,NA,NA,"bulk soil",NA,1134,44,NA,NA,11621.1684114158,9641.16841141583,1980,NA,NA,"384","60.8",NA,"51.90","2.48","6.54",NA,"12.8","76.3","10.9"
"1734","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"0","10",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,551.873638,31.294,NA,NA,5973.36911170107,4565.13911170107,1408.23,NA,NA,NA,NA,NA,"7.81",NA,NA,NA,"55.6","6.3","38.13"
"1735","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"10","20",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,446.015678,23.647,NA,NA,4774.69763438069,3710.58263438069,1064.115,NA,NA,NA,NA,NA,"7.32",NA,"7.11594",NA,"5","9","86"
"1736","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"20","30",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,322.073808,17.706,NA,NA,3468.14090592111,2671.37090592111,796.77,NA,NA,NA,NA,NA,"5.35",NA,"6.86232",NA,"5","9","86"
"1737","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"30","40",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,77.5646735,5.118,NA,NA,862.691878082414,632.381878082414,230.31,NA,NA,NA,NA,NA,"2.69",NA,"6.92754",NA,"5","9","86"
"1738","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"40","50",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,44.4827826,3.353,NA,NA,508.187308933575,357.302308933575,150.885,NA,NA,NA,NA,NA,"1.89",NA,"7.31884",NA,"5","9","86"
"1739","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"50","60",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,38.5504857,2.765,NA,NA,435.884840790109,311.459840790109,124.425,NA,NA,NA,NA,NA,"2.71",NA,"7.64493",NA,"5","9","86"
"1740","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"60","70",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,25.5764912,1.706,NA,NA,285.058359660805,208.288359660805,76.77,NA,NA,NA,NA,NA,"1.86",NA,"8.02899",NA,"5","9","86"
"1741","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"70","80",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,27.8553875,2.412,NA,NA,328.275446780341,219.735446780341,108.54,NA,NA,NA,NA,NA,"2.15",NA,"7.89855",NA,"5","9","86"
"1742","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"80","90",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,25.5057878,2.353,NA,NA,305.231437292306,199.346437292306,105.885,NA,NA,NA,NA,NA,"1.65",NA,"7.95652",NA,"5","9","86"
"1743","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Manure without straw",NA,"90","100",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,32.0324842,3.059,NA,NA,386.678725311842,249.023725311842,137.655,NA,NA,NA,NA,NA,"1.78",NA,"7.99275",NA,"5","9","86"
"1744","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"0","10",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,479.35399,40.471,NA,NA,5615.8513822366,3794.6563822366,1821.195,NA,NA,NA,NA,NA,"8.21",NA,"8.17391",NA,"5","9","86"
"1745","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"10","20",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,430.368483,41.941,NA,NA,5222.26130934526,3334.91630934526,1887.345,NA,NA,NA,NA,NA,"8.75",NA,"7.23188",NA,"5","9","86"
"1746","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"20","30",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,352.353057,27.529,NA,NA,4056.59049476969,2817.78549476969,1238.805,NA,NA,NA,NA,NA,"6.60",NA,"7.28986",NA,"5","9","86"
"1747","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"30","40",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,120.299857,8.294,NA,NA,1349.45795855188,976.227958551885,373.23,NA,NA,NA,NA,NA,"4.19",NA,"7.28261",NA,"5","9","86"
"1748","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"40","50",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,60.4292787,4.118,NA,NA,676.310406441146,491.000406441146,185.31,NA,NA,NA,NA,NA,"2.37",NA,"7.2029",NA,"5","9","86"
"1749","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"50","60",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,55.4596756,4.706,NA,NA,650.495774584612,438.725774584612,211.77,NA,NA,NA,NA,NA,"2.22",NA,"7.15942",NA,"5","9","86"
"1750","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"60","70",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,15.5753802,3.824,NA,NA,263.169421919412,91.0894219194125,172.08,NA,NA,NA,NA,NA,"1.79",NA,"7.18841",NA,"5","9","86"
"1751","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"70","80",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,35.6856826,3.353,NA,NA,429.013408933575,278.128408933575,150.885,NA,NA,NA,NA,NA,"1.97",NA,"7.15942",NA,"5","9","86"
"1752","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"80","90",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,36.4656814,3.588,NA,NA,443.591683967273,282.131683967273,161.46,NA,NA,NA,NA,NA,"1.92",NA,"7.32609",NA,"5","9","86"
"1753","114",NA,49.83,8.58,NA,"100",9.15,936.38,"temperate","Temperate Broadleaf & Mixed Forests","Mineral fertilizer with straw",NA,"90","100",NA,"Haplic Cambisol","cropland",NA,NA,NA,"bulk soil",NA,25.7847863,2.647,NA,NA,317.198321814039,198.083321814039,119.115,NA,NA,NA,NA,NA,"1.98",NA,"7.46377",NA,"5","9","86"
"1754","115",NA,50.383,9.983,NA,NA,8.22,786.91,"temperate","Temperate Broadleaf & Mixed Forests","soil A",NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,883,47,NA,NA,9458.65716673964,7343.65716673964,2115,"2115","7343.56",NA,NA,"16.8",NA,"1.4","NA",NA,"NA",NA,NA
"1755","115",NA,50.383,9.983,NA,NA,8.22,786.91,"temperate","Temperate Broadleaf & Mixed Forests","soil B（high salinity）",NA,"0","10",NA,NA,"grassland",NA,NA,NA,"bulk soil",NA,1035,75,NA,NA,11727.2188830952,8352.21888309517,3375,"3375","8352.06",NA,NA,"36.2",NA,"2.7","4.67",NA,"8",NA,NA
"1756","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","N",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,414.68,25.05,NA,NA,4537.80110695379,3410.55110695379,1127.25,NA,NA,NA,NA,"20.56",NA,NA,NA,NA,NA,NA,NA
"1757","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","P",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,414.68,25.05,NA,NA,4537.80110695379,3410.55110695379,1127.25,NA,NA,NA,NA,"20.56",NA,NA,NA,NA,NA,NA,NA
"1758","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","NP",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,414.68,25.05,NA,NA,4537.80110695379,3410.55110695379,1127.25,NA,NA,NA,NA,"20.56",NA,NA,NA,NA,NA,NA,NA
"1759","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","N",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,665.53,27.29,NA,NA,6867.49604426223,5639.44604426223,1228.05,NA,NA,NA,NA,"24.86",NA,NA,NA,NA,NA,NA,NA
"1760","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","P",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,665.53,27.29,NA,NA,6867.49604426223,5639.44604426223,1228.05,NA,NA,NA,NA,"24.86",NA,NA,NA,NA,NA,NA,NA
"1761","116",NA,29.2,118.133,"29°8′18″–29°17′29″N, 118°2′14″– 118°11′12″E",NA,14.24,1691.6,"temperate","Temperate Broadleaf & Mixed Forests","NP",NA,"0","20",NA,"sandy-loamy and silty-loamy acidic Cambisols","forest",NA,NA,"2019","bulk soil",NA,665.53,27.29,NA,NA,6867.49604426223,5639.44604426223,1228.05,NA,NA,NA,NA,"24.86",NA,NA,NA,NA,NA,NA,NA
"1762","117",NA,42.49,-72.11,NA,"355",8.89,1164.1,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,225,63,NA,NA,4051.26386179994,1216.26386179994,2835,NA,NA,NA,NA,NA,"6.86",NA,NA,NA,NA,NA,NA
"1763","117",NA,42.49,-72.11,NA,"355",8.89,1164.1,"snow","Temperate Broadleaf & Mixed Forests",NA,NA,"0","10",NA,NA,"forest",NA,NA,NA,"bulk soil",NA,212,68,NA,NA,4095.07845400629,1035.07845400629,3060,NA,NA,NA,NA,NA,"6.28",NA,NA,NA,NA,NA,NA
"1764","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.95835,0.797661,0.160689,NA,NA,"0.171427",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1765","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.431346,0.346634,0.084712,NA,NA,"0.090662",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.791813,0.739187,0.052626,NA,NA,"0.099219",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.616824,0.572299,0.044525,NA,NA,"0.17429",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1768","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.760856,0.59792,0.162936,NA,NA,"0.089927",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1769","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.880594,0.754401,0.126193,NA,NA,"0.195028",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.523416,0.518916,0.0045,NA,NA,"0.06572",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.669242,0.657151,0.012091,NA,NA,"0.0879",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.93349,0.900484,0.033006,NA,NA,"0.092639",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.717608,0.688215,0.029393,NA,NA,"0.04795",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.976488,0.946284,0.030204,NA,NA,"0.171052",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.611707,0.585674,0.026033,NA,NA,"0.086737",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.778657,0.740661,0.037996,NA,NA,"0.111804",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.890808,0.878485,0.012323,NA,NA,"0.111196",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,1.685416,1.452858,0.232558,NA,NA,"0.070481",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.784719,0.716835,0.067884,NA,NA,"0.137569",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,1.385466,1.291772,0.093694,NA,NA,"0.174714",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.282975,0.263562,0.019413,NA,NA,"0.092395",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","118",NA,32.467,120.45,NA,NA,15.91,1064.71,"temperate","Temperate Broadleaf & Mixed Forests",NA,NA,"0","5",NA,NA,"wetland",NA,NA,NA,"bulk soil",NA,NA,NA,NA,NA,0.57191,0.562941,0.008969,NA,NA,"0.126191",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","119",NA,18.72,108.88,NA,NA,24.17,1070.89,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","N",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1332.41,63.28,NA,NA,14026.9594789635,11179.3594789635,2847.6,NA,NA,NA,NA,"21.5",NA,NA,NA,NA,NA,NA,NA
"1784","119",NA,18.72,108.88,NA,NA,24.17,1070.89,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","N",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1332.41,63.28,NA,NA,14026.9594789635,11179.3594789635,2847.6,NA,NA,NA,NA,"21.5",NA,NA,NA,NA,NA,NA,NA
"1785","119",NA,18.72,108.88,NA,NA,24.17,1070.89,"equatorial","Tropical & Subtropical Moist Broadleaf Forests","N",NA,NA,NA,NA,NA,"forest",NA,NA,NA,"bulk soil",NA,1487.18,80,NA,NA,15957.6534753015,12357.6534753015,3600,NA,NA,NA,NA,"25.9",NA,NA,NA,NA,NA,NA,NA
